Customer_ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Total_Revenue,Avg_Order_Value,Total_Orders,Avg_Basket_Size,Monthly_Spend,CLV,Repeat_Purchase_Rate,Weekend_Ratio,Quarterly_Spend,Customer_Age,Loyalty_Score,Gender_Female,Gender_Male,Gender_Other,Country_Australia,Country_Canada,Country_France,Country_Germany,Country_India,Country_UAE,Country_UK,Country_USA,Preferred_Category_Beauty,Preferred_Category_Books,Preferred_Category_Clothing,Preferred_Category_Electronics,Preferred_Category_Grocery,Preferred_Category_Home & Kitchen,Preferred_Category_Sports,Preferred_Category_Toys,Preferred_Payment_COD,Preferred_Payment_Credit Card,Preferred_Payment_Debit Card,Preferred_Payment_Net Banking,Preferred_Payment_UPI,Preferred_Payment_Wallet,Cluster,Segment,PCA1,PCA2
C04327,2024-12-21,10,0,10,16,31087.16,3,4,4,11,31087.16,1942.9475,16,4.75,10971.938823529412,2590.5966666666664,1,0.1875,31087.16,53.0,3.6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,Loyal Customers,1.5345459638359624,-0.2253757856650316
C04328,2024-12-22,9,0,9,15,16974.32,3,4,3,10,16974.32,1131.6213333333333,15,4.8,6365.370000000002,1414.5266666666666,1,0.4,16974.32,38.0,1.8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4,Loyal Customers,0.45240256582121646,-1.0943783481020688
C04329,2024-12-25,6,0,6,8,9559.4,4,3,2,9,9559.4,1194.925,8,4.875,3773.447368421053,796.6166666666666,1,0.25,9559.4,60.0,4.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,At-Risk Customers,-0.5568407821682186,0.28257847198426933
C04330,2024-12-30,1,0,1,17,30256.4378,5,4,4,13,30256.4378,1779.7904588235294,17,4.529411764705882,11069.428463414635,2521.369816666667,1,0.4117647058823529,30256.4378,52.0,1.1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4,Loyal Customers,1.5570195433826006,-1.4771675910887454
C04331,2024-04-03,272,1,272,2,1462.6,1,1,1,3,1462.6,731.3000000000001,2,4.5,89.73006134969326,121.88333333333334,1,0.0,,30.0,1.7,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,Lost Customers,-2.467442344534345,-1.1151737423535182
C04332,2024-12-31,0,0,0,6,15189.7226,5,3,3,11,15189.7226,2531.620433333333,6,7.666666666666667,5178.314522727273,1265.8102166666663,1,0.0,15189.7226,66.0,3.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,New Customers,-0.29484423042481134,-0.029168280442377178
C04333,2024-12-14,17,0,17,6,12490.39,3,3,3,9,12490.39,2081.7316666666666,6,7.0,4408.37294117647,1040.8658333333333,1,0.1666666666666666,12490.39,27.0,3.2,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,New Customers,-0.5469139681705952,-0.37503236227626763
C04334,2024-08-10,143,1,143,4,9052.41,2,2,2,6,9052.41,2263.1025,4,4.75,662.3714634146341,754.3675,1,0.5,,61.0,1.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,New Customers,-1.3619167847844156,-1.075696714980754
C04335,2024-12-27,4,0,4,5,11469.62,4,3,3,10,11469.62,2293.924,5,4.4,5734.81,955.8016666666668,1,0.0,11469.62,64.0,2.8,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3,New Customers,-0.6545264450262471,-0.571525843002327
C04336,2024-12-27,4,0,4,14,27190.93,4,4,4,12,27190.93,1942.2092857142857,14,4.5,9596.798823529412,2265.9108333333334,1,0.2857142857142857,27190.93,27.0,5.2,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,1.1452464590241787,0.5879187681051374
C04337,2024-02-01,334,1,334,2,935.32,1,1,1,3,935.32,467.66,2,1.0,67.7768115942029,77.94333333333333,1,0.0,,63.0,5.6,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,Lost Customers,-2.6713230596145987,0.8373385882898474
C04338,2024-12-11,20,0,20,5,5763.3,3,3,2,8,5763.3,1152.66,5,3.2,2083.120481927711,480.275,1,0.2,5763.3,30.0,2.9,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,New Customers,-1.107948063624896,-0.509273301145969
C04339,2023-12-04,393,1,393,2,4892.24,1,1,1,3,4892.24,2446.12,2,7.0,294.12264529058115,407.6866666666666,1,0.5,,54.0,4.5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,Lost Customers,-2.5949873318868106,0.2727707404148337
C04340,2024-12-24,7,0,7,13,15439.7226,3,4,3,10,15439.7226,1187.670969230769,13,4.538461538461538,6617.02397142857,1286.6435499999998,1,0.4615384615384615,15439.7226,55.0,6.3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,At-Risk Customers,0.24291723252462413,1.1672162619349207
C04341,2024-12-13,18,0,18,10,15092.26,3,3,3,9,15092.26,1509.226,10,3.6,7074.496875,1257.6883333333335,1,0.1,15092.26,41.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4,Loyal Customers,-0.07086876230570652,-0.4847535045653824
C04342,2024-12-31,0,0,0,19,27900.14,5,5,4,14,27900.14,1468.4284210526316,19,4.2105263157894735,9964.335714285717,2325.0116666666668,1,0.2105263157894736,27900.14,19.0,5.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,VIP Customers,1.5832266346041188,0.7327483106681518
C04343,2023-09-13,475,1,475,1,552.24,1,1,1,3,552.24,552.24,1,2.0,34.87831578947368,46.02,0,0.0,,39.0,2.8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,Lost Customers,-3.258298726755965,-0.5741544237118692
C04344,2024-12-28,3,0,3,6,17865.16,4,3,3,10,17865.16,2977.526666666666,6,4.833333333333333,6160.400000000001,1488.763333333333,1,0.5,17865.16,34.0,6.5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,At-Risk Customers,-0.09238802780524888,1.2680579713168139
C04345,2024-12-27,4,0,4,15,19509.74,4,4,3,11,19509.74,1300.6493333333335,15,5.333333333333333,7701.213157894738,1625.811666666667,1,0.4,19509.74,53.0,1.6,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,Loyal Customers,0.6455668697825875,-1.2001776053805706
C04346,2024-08-14,139,1,139,3,10773.22,2,2,3,7,10773.22,3591.0733333333337,3,6.0,690.5910256410257,897.7683333333334,1,0.0,,31.0,3.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,New Customers,-1.2828984392445604,-0.025652679092759968
C04347,2024-10-02,90,1,90,5,15853.28,2,3,3,8,15853.28,3170.656,5,6.2,930.720939334638,1321.1066666666668,1,0.2,3667.84,27.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-0.6334702223208617,-0.9884520882359382
C04348,2024-09-11,111,1,111,3,8904.68,2,2,2,6,8904.68,2968.226666666667,3,5.666666666666667,558.871129707113,742.0566666666667,1,0.3333333333333333,,52.0,5.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,-1.312288454870124,0.5821785280424054
C04349,2024-12-29,2,0,2,7,12400.6878,5,3,3,11,12400.6878,1771.5268285714285,7,5.142857142857143,5096.173068493151,1033.39065,1,0.5714285714285714,12400.6878,42.0,5.1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,-0.41253450189134316,0.5779577771498701
C04350,2024-12-28,3,0,3,21,29908.88,4,5,4,13,29908.88,1424.232380952381,21,4.095238095238095,11077.362962962963,2492.4066666666668,1,0.1428571428571428,29908.88,20.0,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4,Loyal Customers,1.8319789755006164,-1.0286219153381166
C04351,2024-09-26,96,1,96,2,870.0699999999999,2,1,1,4,870.0699999999999,435.035,2,5.5,94.91672727272729,72.50583333333333,1,0.5,,64.0,4.7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,3,New Customers,-1.9076522474184867,0.402010216243785
C04352,2023-07-13,537,1,537,1,3105.72,1,1,1,3,3105.72,3105.72,1,9.0,173.50391061452515,258.80999999999995,0,0.0,,55.0,5.4,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Lost Customers,-3.2569241610760358,0.7194445796266755
C04353,2024-08-18,135,1,135,1,187.18,2,1,1,4,187.18,187.18,1,1.0,41.59555555555556,15.598333333333333,0,1.0,,34.0,6.6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,At-Risk Customers,-2.1401368096516453,1.3544777632145526
C04354,2024-09-14,108,1,108,5,12300.1826,2,3,3,8,12300.1826,2460.03652,5,5.2,1072.6903430232558,1025.015216666667,1,0.2,,29.0,3.3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,New Customers,-0.9307367406026879,-0.32964080583470484
C04355,2024-01-25,341,1,341,2,3302.0800000000004,1,1,1,3,3302.0800000000004,1651.0400000000002,2,5.0,217.71956043956047,275.17333333333335,1,0.0,,69.0,2.9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,Lost Customers,-2.5519842317288886,-0.5223294887067668
C04356,2024-12-26,5,0,5,11,17955.190000000002,4,4,3,11,17955.190000000002,1632.2900000000002,11,4.2727272727272725,6191.444827586208,1496.2658333333334,1,0.0909090909090909,17955.190000000002,41.0,5.6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2,At-Risk Customers,0.2714434880241543,0.8122571618487282
C04357,2024-08-30,123,1,123,1,1067.6,2,1,1,4,1067.6,1067.6,1,5.0,260.390243902439,88.96666666666665,0,0.0,,46.0,4.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,New Customers,-2.058085761359027,0.30033109413312176
C04358,2024-09-02,120,1,120,5,11663.102599999998,2,3,3,8,11663.102599999998,2332.6205199999995,5,4.2,676.7757794970985,971.9252166666664,1,0.4,,60.0,5.8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2,At-Risk Customers,-0.9919928661494994,0.9244981808235929
C04359,2024-09-23,99,1,99,4,7747.77,2,2,2,6,7747.77,1936.9425,4,4.75,474.35326530612247,645.6475,1,0.0,,42.0,4.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,New Customers,-1.290252061119542,0.03327792243160278
C04360,2024-08-18,135,1,135,4,9382.91,2,2,2,6,9382.91,2345.7275,4,6.0,540.2827255278311,781.9091666666666,1,0.5,,53.0,1.4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,New Customers,-1.3161723561463126,-1.276483833894881
C04361,2024-12-19,12,0,12,19,42701.5778,3,5,5,13,42701.5778,2247.4514631578945,19,5.684210526315789,14724.682000000004,3558.464816666666,1,0.2631578947368421,42701.5778,43.0,5.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,VIP Customers,2.5825992803442652,0.44708897299109523
C04362,2023-12-12,385,1,385,1,946.15,1,1,1,3,946.15,946.15,1,5.0,73.72597402597403,78.84583333333333,0,0.0,,55.0,6.8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,Lost Customers,-2.9004511558589865,1.4364398575418367
C04363,2024-12-11,20,0,20,8,11315.73,3,3,3,9,11315.73,1414.46625,8,4.25,3901.9758620689663,942.9775,1,0.375,11315.73,18.0,5.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2,At-Risk Customers,-0.47418639584876904,0.5282888032827823
C04364,2024-12-10,21,0,21,13,26242.1004,3,4,4,11,26242.1004,2018.623107692308,13,4.153846153846154,8946.17059090909,2186.8417,1,0.1538461538461538,26242.1004,37.0,3.9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4,Loyal Customers,0.9366245987823599,-0.061975077087914165
C04365,2024-12-17,14,0,14,11,19107.68,3,4,3,10,19107.68,1737.061818181818,11,5.727272727272728,6665.46976744186,1592.3066666666666,1,0.1818181818181818,19107.68,45.0,7.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,At-Risk Customers,0.34061908936193286,1.761632203227227
C04366,2023-12-14,383,1,383,1,2397.78,1,1,1,3,2397.78,2397.78,1,3.0,187.81566579634463,199.815,0,0.0,,33.0,8.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,Lost Customers,-2.7797768198970023,2.085021877870314
C04367,2023-12-28,369,1,369,1,5018.76,1,1,1,3,5018.76,5018.76,1,9.0,408.0292682926829,418.23,0,0.0,,64.0,0.8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,Lost Customers,-2.615943620630176,-1.5802141066944075
C04368,2024-07-23,161,1,161,1,6369.210000000001,2,1,2,5,6369.210000000001,6369.210000000001,1,9.0,1186.8093167701866,530.7675,0,0.0,,34.0,5.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,At-Risk Customers,-1.8038897749281686,0.5362665075444023
C04369,2024-12-26,5,0,5,16,35634.36,4,4,5,13,35634.36,2227.1475,16,5.1875,12879.889156626508,2969.53,1,0.1875,35634.36,57.0,1.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4,Loyal Customers,1.8539864804206156,-1.1881745545882083
C04370,2024-12-26,5,0,5,13,28507.33,4,4,4,12,28507.33,2192.8715384615384,13,4.615384615384615,11878.054166666669,2375.610833333333,1,0.3846153846153846,28507.33,45.0,6.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,Loyal Customers,1.1712485953653142,1.1873184517795183
C04371,2024-05-29,216,1,216,4,8608.71,1,2,2,5,8608.71,2152.1775,4,4.75,636.1115763546798,717.3924999999999,1,0.0,,29.0,1.3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,3,New Customers,-1.6359049983940337,-1.3302013163397957
C04372,2024-12-31,0,0,0,18,33225.78,5,5,4,14,33225.78,1845.8766666666663,18,4.833333333333333,11326.970454545455,2768.815,1,0.1666666666666666,33225.78,44.0,3.1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,Loyal Customers,1.8622113509935279,-0.48202877285456824
C04373,2024-12-28,3,0,3,19,31478.32,4,5,4,13,31478.32,1656.7536842105262,19,4.894736842105263,11953.792405063292,2623.193333333333,1,0.4210526315789473,31478.32,59.0,6.1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,VIP Customers,1.8310686667707488,1.0251198734531857
C04374,2024-07-03,181,1,181,1,1157.94,1,1,1,3,1157.94,1157.94,1,9.0,191.92375690607736,96.495,0,0.0,,64.0,2.1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,New Customers,-2.262822202644196,-0.9070446898981375
C04375,2024-12-29,2,0,2,15,41597.96,5,4,5,14,41597.96,2773.197333333333,15,6.066666666666666,14181.122727272728,3466.4966666666664,1,0.4,41597.96,47.0,4.6,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,VIP Customers,2.2360311393246097,0.25311623362570485
